notice_id,notice_date,notice_path,repo_url,repo_owner,repo_name,repo_status,lineage_id,repo_role,parent_or_source_repo,offending_file_path,alleged_data_type,first_observed_repo_date,first_observed_offending_commit_date,removal_or_disable_date,paper_title,doi,pubmed_id,paper_authors,candidate_app_id,application_title,application_pi,application_institution,application_linked_to_dmca_targeted_repository_lineage,match_grade,match_score,match_reason,evidence_urls,uploader_attribution,manual_review_needed,repo_linked_doi,repo_linked_pmid,repo_linked_publication_title,crosswalk_pub_ids,crosswalk_app_ids,crosswalk_application_count,crosswalk_identifier_type,crosswalk_evidence,evidence_class,evidence_components,deterministic_evidence_present,identity_evidence_present,contextual_evidence_present,offending_file_name,target_scope,github_repo_id,github_created_at,github_pushed_at,github_fork,github_parent,github_source,wayback_first_capture,wayback_capture_count,evidence_file,repository_readme_urls,citation_metadata_urls,metadata_publication_links,package_metadata_sources,package_metadata_urls,wayback_readme_first_capture,wayback_readme_capture_count,wayback_readme_urls,wayback_readme_fetched_at_utc
2026-03-31-uk-biobank-4,2026-03-31,2026/03/2026-03-31-uk-biobank-4.md,https://github.com/harpak-lab/GxSex,harpak-lab,GxSex,http_451,lineage_harpak-lab_gxsex,unknown,,Phenotypes/pheno_albumin.txt,genotype; phenotype; hospital_episode_statistics; proteomics; gwas; covariates,,,2026-03-31,Amplification is the primary mode of gene-by-sex interaction in complex human traits,10.1016/j.xgen.2023.100297,37228747,Carrie Zhu; Matthew J. Ming; Jared M. Cole; Michael D. Edge; Mark Kirkpatrick; Arbel Harpak,61666,Sexually antagonistic selection in humans,Professor Mark Kirkpatrick,University of Texas (UT Austin),true,probable,85,Public metadata seed records strong but non-deterministic repository-publication-application evidence.,https://github.com/github/dmca/blob/master/2026/03/2026-03-31-uk-biobank-4.md; https://raw.githubusercontent.com/harpak-lab/GxSex/02f6cfef28b065fcbafb19731c051f7dbcb3d5c3/Phenotypes/pheno_albumin.txt; https://github.com/harpak-lab/GxSex; https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,10.1016/j.xgen.2023.100297,37228747,Amplification is the primary mode of gene-by-sex interaction in complex human traits,,61666,1,doi; pmid; title,"[{""app_id"": ""61666"", ""evidence_class"": ""B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY"", ""evidence_urls"": ""https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297"", ""identifier"": ""10.1016/j.xgen.2023.100297"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Cell Genomics article links code to harpak-lab/amplification_gxsex and UKB publication metadata identifies application 61666; DMCA target Harpak-Lab/GxSex has the same lab and GxSex topic but a different repository name.""}]",B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,public_metadata_seed; B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,false,false,false,pheno_albumin.txt,single_file,,,,,,,,0,evidence/lineages/lineage_harpak-lab_gxsex.md,,,,,,,,,
2026-03-31-uk-biobank-4,2026-03-31,2026/03/2026-03-31-uk-biobank-4.md,https://github.com/harpak-lab/GxSex,harpak-lab,GxSex,http_451,lineage_harpak-lab_gxsex,unknown,,Phenotypes/pheno_calcium.txt,genotype; phenotype; hospital_episode_statistics; proteomics; gwas; covariates,,,2026-03-31,Amplification is the primary mode of gene-by-sex interaction in complex human traits,10.1016/j.xgen.2023.100297,37228747,Carrie Zhu; Matthew J. Ming; Jared M. Cole; Michael D. Edge; Mark Kirkpatrick; Arbel Harpak,61666,Sexually antagonistic selection in humans,Professor Mark Kirkpatrick,University of Texas (UT Austin),true,probable,85,Public metadata seed records strong but non-deterministic repository-publication-application evidence.,https://github.com/github/dmca/blob/master/2026/03/2026-03-31-uk-biobank-4.md; https://raw.githubusercontent.com/harpak-lab/GxSex/02f6cfef28b065fcbafb19731c051f7dbcb3d5c3/Phenotypes/pheno_calcium.txt; https://github.com/harpak-lab/GxSex; https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,10.1016/j.xgen.2023.100297,37228747,Amplification is the primary mode of gene-by-sex interaction in complex human traits,,61666,1,doi; pmid; title,"[{""app_id"": ""61666"", ""evidence_class"": ""B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY"", ""evidence_urls"": ""https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297"", ""identifier"": ""10.1016/j.xgen.2023.100297"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Cell Genomics article links code to harpak-lab/amplification_gxsex and UKB publication metadata identifies application 61666; DMCA target Harpak-Lab/GxSex has the same lab and GxSex topic but a different repository name.""}]",B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,public_metadata_seed; B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,false,false,false,pheno_calcium.txt,single_file,,,,,,,,0,evidence/lineages/lineage_harpak-lab_gxsex.md,,,,,,,,,
2026-03-31-uk-biobank-4,2026-03-31,2026/03/2026-03-31-uk-biobank-4.md,https://github.com/harpak-lab/GxSex,harpak-lab,GxSex,http_451,lineage_harpak-lab_gxsex,unknown,,Phenotypes/pheno_protein_total.txt,genotype; phenotype; hospital_episode_statistics; proteomics; gwas; covariates,,,2026-03-31,Amplification is the primary mode of gene-by-sex interaction in complex human traits,10.1016/j.xgen.2023.100297,37228747,Carrie Zhu; Matthew J. Ming; Jared M. Cole; Michael D. Edge; Mark Kirkpatrick; Arbel Harpak,61666,Sexually antagonistic selection in humans,Professor Mark Kirkpatrick,University of Texas (UT Austin),true,probable,85,Public metadata seed records strong but non-deterministic repository-publication-application evidence.,https://github.com/github/dmca/blob/master/2026/03/2026-03-31-uk-biobank-4.md; https://raw.githubusercontent.com/harpak-lab/GxSex/02f6cfef28b065fcbafb19731c051f7dbcb3d5c3/Phenotypes/pheno_protein_total.txt; https://github.com/harpak-lab/GxSex; https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,10.1016/j.xgen.2023.100297,37228747,Amplification is the primary mode of gene-by-sex interaction in complex human traits,,61666,1,doi; pmid; title,"[{""app_id"": ""61666"", ""evidence_class"": ""B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY"", ""evidence_urls"": ""https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297"", ""identifier"": ""10.1016/j.xgen.2023.100297"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Cell Genomics article links code to harpak-lab/amplification_gxsex and UKB publication metadata identifies application 61666; DMCA target Harpak-Lab/GxSex has the same lab and GxSex topic but a different repository name.""}]",B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,public_metadata_seed; B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,false,false,false,pheno_protein_total.txt,single_file,,,,,,,,0,evidence/lineages/lineage_harpak-lab_gxsex.md,,,,,,,,,
2026-03-31-uk-biobank-4,2026-03-31,2026/03/2026-03-31-uk-biobank-4.md,https://github.com/harpak-lab/GxSex,harpak-lab,GxSex,http_451,lineage_harpak-lab_gxsex,unknown,,Phenotypes/pheno_SHBG.txt,genotype; phenotype; hospital_episode_statistics; proteomics; gwas; covariates,,,2026-03-31,Amplification is the primary mode of gene-by-sex interaction in complex human traits,10.1016/j.xgen.2023.100297,37228747,Carrie Zhu; Matthew J. Ming; Jared M. Cole; Michael D. Edge; Mark Kirkpatrick; Arbel Harpak,61666,Sexually antagonistic selection in humans,Professor Mark Kirkpatrick,University of Texas (UT Austin),true,probable,85,Public metadata seed records strong but non-deterministic repository-publication-application evidence.,https://github.com/github/dmca/blob/master/2026/03/2026-03-31-uk-biobank-4.md; https://raw.githubusercontent.com/harpak-lab/GxSex/02f6cfef28b065fcbafb19731c051f7dbcb3d5c3/Phenotypes/pheno_SHBG.txt; https://github.com/harpak-lab/GxSex; https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,10.1016/j.xgen.2023.100297,37228747,Amplification is the primary mode of gene-by-sex interaction in complex human traits,,61666,1,doi; pmid; title,"[{""app_id"": ""61666"", ""evidence_class"": ""B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY"", ""evidence_urls"": ""https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297"", ""identifier"": ""10.1016/j.xgen.2023.100297"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Cell Genomics article links code to harpak-lab/amplification_gxsex and UKB publication metadata identifies application 61666; DMCA target Harpak-Lab/GxSex has the same lab and GxSex topic but a different repository name.""}]",B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,public_metadata_seed; B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,false,false,false,pheno_SHBG.txt,single_file,,,,,,,,0,evidence/lineages/lineage_harpak-lab_gxsex.md,,,,,,,,,
2026-03-31-uk-biobank-4,2026-03-31,2026/03/2026-03-31-uk-biobank-4.md,https://github.com/harpak-lab/GxSex,harpak-lab,GxSex,http_451,lineage_harpak-lab_gxsex,unknown,,Phenotypes/pheno_testosterone.txt,genotype; phenotype; hospital_episode_statistics; proteomics; gwas; covariates,,,2026-03-31,Amplification is the primary mode of gene-by-sex interaction in complex human traits,10.1016/j.xgen.2023.100297,37228747,Carrie Zhu; Matthew J. Ming; Jared M. Cole; Michael D. Edge; Mark Kirkpatrick; Arbel Harpak,61666,Sexually antagonistic selection in humans,Professor Mark Kirkpatrick,University of Texas (UT Austin),true,probable,85,Public metadata seed records strong but non-deterministic repository-publication-application evidence.,https://github.com/github/dmca/blob/master/2026/03/2026-03-31-uk-biobank-4.md; https://raw.githubusercontent.com/harpak-lab/GxSex/02f6cfef28b065fcbafb19731c051f7dbcb3d5c3/Phenotypes/pheno_testosterone.txt; https://github.com/harpak-lab/GxSex; https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,10.1016/j.xgen.2023.100297,37228747,Amplification is the primary mode of gene-by-sex interaction in complex human traits,,61666,1,doi; pmid; title,"[{""app_id"": ""61666"", ""evidence_class"": ""B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY"", ""evidence_urls"": ""https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297"", ""identifier"": ""10.1016/j.xgen.2023.100297"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Cell Genomics article links code to harpak-lab/amplification_gxsex and UKB publication metadata identifies application 61666; DMCA target Harpak-Lab/GxSex has the same lab and GxSex topic but a different repository name.""}]",B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,public_metadata_seed; B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,false,false,false,pheno_testosterone.txt,single_file,,,,,,,,0,evidence/lineages/lineage_harpak-lab_gxsex.md,,,,,,,,,
2026-03-31-uk-biobank-4,2026-03-31,2026/03/2026-03-31-uk-biobank-4.md,https://github.com/harpak-lab/GxSex,harpak-lab,GxSex,http_451,lineage_harpak-lab_gxsex,unknown,,Phenotypes/pheno_FVC_best.txt,genotype; phenotype; hospital_episode_statistics; proteomics; gwas; covariates,,,2026-03-31,Amplification is the primary mode of gene-by-sex interaction in complex human traits,10.1016/j.xgen.2023.100297,37228747,Carrie Zhu; Matthew J. Ming; Jared M. Cole; Michael D. Edge; Mark Kirkpatrick; Arbel Harpak,61666,Sexually antagonistic selection in humans,Professor Mark Kirkpatrick,University of Texas (UT Austin),true,probable,85,Public metadata seed records strong but non-deterministic repository-publication-application evidence.,https://github.com/github/dmca/blob/master/2026/03/2026-03-31-uk-biobank-4.md; https://raw.githubusercontent.com/harpak-lab/GxSex/02f6cfef28b065fcbafb19731c051f7dbcb3d5c3/Phenotypes/pheno_FVC_best.txt; https://github.com/harpak-lab/GxSex; https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,10.1016/j.xgen.2023.100297,37228747,Amplification is the primary mode of gene-by-sex interaction in complex human traits,,61666,1,doi; pmid; title,"[{""app_id"": ""61666"", ""evidence_class"": ""B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY"", ""evidence_urls"": ""https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297"", ""identifier"": ""10.1016/j.xgen.2023.100297"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Cell Genomics article links code to harpak-lab/amplification_gxsex and UKB publication metadata identifies application 61666; DMCA target Harpak-Lab/GxSex has the same lab and GxSex topic but a different repository name.""}]",B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,public_metadata_seed; B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,false,false,false,pheno_FVC_best.txt,single_file,,,,,,,,0,evidence/lineages/lineage_harpak-lab_gxsex.md,,,,,,,,,
2026-03-31-uk-biobank-4,2026-03-31,2026/03/2026-03-31-uk-biobank-4.md,https://github.com/harpak-lab/GxSex,harpak-lab,GxSex,http_451,lineage_harpak-lab_gxsex,unknown,,Phenotypes/sex_ids.txt,genotype; phenotype; hospital_episode_statistics; proteomics; gwas; covariates,,,2026-03-31,Amplification is the primary mode of gene-by-sex interaction in complex human traits,10.1016/j.xgen.2023.100297,37228747,Carrie Zhu; Matthew J. Ming; Jared M. Cole; Michael D. Edge; Mark Kirkpatrick; Arbel Harpak,61666,Sexually antagonistic selection in humans,Professor Mark Kirkpatrick,University of Texas (UT Austin),true,probable,85,Public metadata seed records strong but non-deterministic repository-publication-application evidence.,https://github.com/github/dmca/blob/master/2026/03/2026-03-31-uk-biobank-4.md; https://raw.githubusercontent.com/harpak-lab/GxSex/02f6cfef28b065fcbafb19731c051f7dbcb3d5c3/Phenotypes/sex_ids.txt; https://github.com/harpak-lab/GxSex; https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,10.1016/j.xgen.2023.100297,37228747,Amplification is the primary mode of gene-by-sex interaction in complex human traits,,61666,1,doi; pmid; title,"[{""app_id"": ""61666"", ""evidence_class"": ""B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY"", ""evidence_urls"": ""https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297"", ""identifier"": ""10.1016/j.xgen.2023.100297"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Cell Genomics article links code to harpak-lab/amplification_gxsex and UKB publication metadata identifies application 61666; DMCA target Harpak-Lab/GxSex has the same lab and GxSex topic but a different repository name.""}]",B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,public_metadata_seed; B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,false,false,false,sex_ids.txt,single_file,,,,,,,,0,evidence/lineages/lineage_harpak-lab_gxsex.md,,,,,,,,,
2026-03-31-uk-biobank-4,2026-03-31,2026/03/2026-03-31-uk-biobank-4.md,https://github.com/harpak-lab/GxSex,harpak-lab,GxSex,http_451,lineage_harpak-lab_gxsex,unknown,,Final_scripts/Intermediate,genotype; phenotype; hospital_episode_statistics; proteomics; gwas; covariates,,,2026-03-31,Amplification is the primary mode of gene-by-sex interaction in complex human traits,10.1016/j.xgen.2023.100297,37228747,Carrie Zhu; Matthew J. Ming; Jared M. Cole; Michael D. Edge; Mark Kirkpatrick; Arbel Harpak,61666,Sexually antagonistic selection in humans,Professor Mark Kirkpatrick,University of Texas (UT Austin),true,probable,85,Public metadata seed records strong but non-deterministic repository-publication-application evidence.,https://github.com/github/dmca/blob/master/2026/03/2026-03-31-uk-biobank-4.md; https://raw.githubusercontent.com/harpak-lab/GxSex/91cfcd71d03089eff059bbb513abdfa0caaf2f20/Final_scripts/Intermediate; https://github.com/harpak-lab/GxSex; https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,10.1016/j.xgen.2023.100297,37228747,Amplification is the primary mode of gene-by-sex interaction in complex human traits,,61666,1,doi; pmid; title,"[{""app_id"": ""61666"", ""evidence_class"": ""B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY"", ""evidence_urls"": ""https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297"", ""identifier"": ""10.1016/j.xgen.2023.100297"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Cell Genomics article links code to harpak-lab/amplification_gxsex and UKB publication metadata identifies application 61666; DMCA target Harpak-Lab/GxSex has the same lab and GxSex topic but a different repository name.""}]",B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,public_metadata_seed; B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,false,false,false,Intermediate,single_file,,,,,,,,0,evidence/lineages/lineage_harpak-lab_gxsex.md,,,,,,,,,
2026-03-31-uk-biobank-4,2026-03-31,2026/03/2026-03-31-uk-biobank-4.md,https://github.com/harpak-lab/GxSex,harpak-lab,GxSex,http_451,lineage_harpak-lab_gxsex,unknown,,GWAS_Results/FVC_best/female_mash_FVC_best.1.profile,genotype; phenotype; hospital_episode_statistics; proteomics; gwas; covariates,,,2026-03-31,Amplification is the primary mode of gene-by-sex interaction in complex human traits,10.1016/j.xgen.2023.100297,37228747,Carrie Zhu; Matthew J. Ming; Jared M. Cole; Michael D. Edge; Mark Kirkpatrick; Arbel Harpak,61666,Sexually antagonistic selection in humans,Professor Mark Kirkpatrick,University of Texas (UT Austin),true,probable,85,Public metadata seed records strong but non-deterministic repository-publication-application evidence.,https://github.com/github/dmca/blob/master/2026/03/2026-03-31-uk-biobank-4.md; https://raw.githubusercontent.com/harpak-lab/GxSex/0c411d8b74b9921b33de82e7344d50a0c8c66dfe/GWAS_Results/FVC_best/female_mash_FVC_best.1.profile; https://github.com/harpak-lab/GxSex; https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,10.1016/j.xgen.2023.100297,37228747,Amplification is the primary mode of gene-by-sex interaction in complex human traits,,61666,1,doi; pmid; title,"[{""app_id"": ""61666"", ""evidence_class"": ""B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY"", ""evidence_urls"": ""https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297"", ""identifier"": ""10.1016/j.xgen.2023.100297"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Cell Genomics article links code to harpak-lab/amplification_gxsex and UKB publication metadata identifies application 61666; DMCA target Harpak-Lab/GxSex has the same lab and GxSex topic but a different repository name.""}]",B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,public_metadata_seed; B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,false,false,false,female_mash_FVC_best.1.profile,single_file,,,,,,,,0,evidence/lineages/lineage_harpak-lab_gxsex.md,,,,,,,,,
2026-03-31-uk-biobank-4,2026-03-31,2026/03/2026-03-31-uk-biobank-4.md,https://github.com/harpak-lab/GxSex,harpak-lab,GxSex,http_451,lineage_harpak-lab_gxsex,unknown,,GWAS_Results/FVC_best/male_mash_FVC_best.1.profile,genotype; phenotype; hospital_episode_statistics; proteomics; gwas; covariates,,,2026-03-31,Amplification is the primary mode of gene-by-sex interaction in complex human traits,10.1016/j.xgen.2023.100297,37228747,Carrie Zhu; Matthew J. Ming; Jared M. Cole; Michael D. Edge; Mark Kirkpatrick; Arbel Harpak,61666,Sexually antagonistic selection in humans,Professor Mark Kirkpatrick,University of Texas (UT Austin),true,probable,85,Public metadata seed records strong but non-deterministic repository-publication-application evidence.,https://github.com/github/dmca/blob/master/2026/03/2026-03-31-uk-biobank-4.md; https://raw.githubusercontent.com/harpak-lab/GxSex/0c411d8b74b9921b33de82e7344d50a0c8c66dfe/GWAS_Results/FVC_best/male_mash_FVC_best.1.profile; https://github.com/harpak-lab/GxSex; https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,10.1016/j.xgen.2023.100297,37228747,Amplification is the primary mode of gene-by-sex interaction in complex human traits,,61666,1,doi; pmid; title,"[{""app_id"": ""61666"", ""evidence_class"": ""B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY"", ""evidence_urls"": ""https://www.sciencedirect.com/science/article/pii/S2666979X23000630; https://pubmed.ncbi.nlm.nih.gov/37228747/; https://biobank.ndph.ox.ac.uk/ukb/pub.cgi?id=7877; https://github.com/harpak-lab/amplification_gxsex; https://doi.org/10.1016/j.xgen.2023.100297"", ""identifier"": ""10.1016/j.xgen.2023.100297"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Cell Genomics article links code to harpak-lab/amplification_gxsex and UKB publication metadata identifies application 61666; DMCA target Harpak-Lab/GxSex has the same lab and GxSex topic but a different repository name.""}]",B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,public_metadata_seed; B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,false,false,false,male_mash_FVC_best.1.profile,single_file,,,,,,,,0,evidence/lineages/lineage_harpak-lab_gxsex.md,,,,,,,,,
