notice_id,notice_date,notice_path,repo_url,repo_owner,repo_name,repo_status,lineage_id,repo_role,parent_or_source_repo,offending_file_path,offending_file_name,target_scope,alleged_data_type,first_observed_repo_date,first_observed_offending_commit_date,removal_or_disable_date,github_repo_id,github_created_at,github_pushed_at,github_fork,github_parent,github_source,wayback_first_capture,wayback_capture_count,paper_title,doi,pubmed_id,paper_authors,evidence_urls,uploader_attribution,manual_review_needed,evidence_file
2015-07-06-jetbrains,2015-07-06,2015/2015-07-06-jetbrains.md,https://github.com/rover12421/JetbrainsPatchKeygen,rover12421,JetbrainsPatchKeygen,http_451,lineage_rover12421_jetbrainspatchkeygen,unknown,,,,repository,genotype; hospital_episode_statistics,,,2015-07-06,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/rover12421/JetbrainsPatchKeygen,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_rover12421_jetbrainspatchkeygen.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/09. Business And Data Understanding - Part 2-iInjuIgBWIo.mp4,09. Business And Data Understanding - Part 2-iInjuIgBWIo.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/09.%20Business%20And%20Data%20Understanding%20-%20Part%202-iInjuIgBWIo.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/10. The Data Science Process Gathering And Wrangling-GvyfIiJUXWg.mp4,10. The Data Science Process Gathering And Wrangling-GvyfIiJUXWg.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/10.%20The%20Data%20Science%20Process%20Gathering%20And%20Wrangling-GvyfIiJUXWg.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/11. How To Break Into The Field-0-Y39LZ80VE.mp4,11. How To Break Into The Field-0-Y39LZ80VE.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/11.%20How%20To%20Break%20Into%20The%20Field-0-Y39LZ80VE.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/13. How to Break Into the Field Solution-Db_2Lmwo4EY.mp4,13. How to Break Into the Field Solution-Db_2Lmwo4EY.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/13.%20How%20to%20Break%20Into%20the%20Field%20Solution-Db_2Lmwo4EY.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/14. Bootcamps-l2tYmee3kxo.mp4,14. Bootcamps-l2tYmee3kxo.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/14.%20Bootcamps-l2tYmee3kxo.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/17. Job Satisfaction-OjCNMhWlYh8.mp4,17. Job Satisfaction-OjCNMhWlYh8.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/17.%20Job%20Satisfaction-OjCNMhWlYh8.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/18. It Is Not Always About ML-ECqflypBU7M.mp4,18. It Is Not Always About ML-ECqflypBU7M.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/18.%20It%20Is%20Not%20Always%20About%20ML-ECqflypBU7M.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/19. The Data Science Process Modeling-bzR6HQBn5CA.mp4,19. The Data Science Process Modeling-bzR6HQBn5CA.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/19.%20The%20Data%20Science%20Process%20Modeling-bzR6HQBn5CA.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/20. Predicting Salary-g1ZAn02ETK4.mp4,20. Predicting Salary-g1ZAn02ETK4.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/20.%20Predicting%20Salary-g1ZAn02ETK4.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/21. Predicting Salary-HTp4LA1MJh8.mp4,21. Predicting Salary-HTp4LA1MJh8.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/21.%20Predicting%20Salary-HTp4LA1MJh8.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/23. What Happened-gLn6_Z3nwcc.mp4,23. What Happened-gLn6_Z3nwcc.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/23.%20What%20Happened-gLn6_Z3nwcc.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/24. Working With Missing Values-mbAgYicmzqE.mp4,24. Working With Missing Values-mbAgYicmzqE.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/24.%20Working%20With%20Missing%20Values-mbAgYicmzqE.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/25. Removing Data - Why Not-w3-5Z5mEzTM.mp4,25. Removing Data - Why Not-w3-5Z5mEzTM.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/25.%20Removing%20Data%20-%20Why%20Not-w3-5Z5mEzTM.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/26. Removing Data - When Is It OK-oQhIPq5AccU.mp4,26. Removing Data - When Is It OK-oQhIPq5AccU.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/26.%20Removing%20Data%20-%20When%20Is%20It%20OK-oQhIPq5AccU.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/27. Removing Data - Other Considerations-xrXk_Tvi0oQ.mp4,27. Removing Data - Other Considerations-xrXk_Tvi0oQ.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/27.%20Removing%20Data%20-%20Other%20Considerations-xrXk_Tvi0oQ.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/30. Removing Data-97UTBiybYTs.mp4,30. Removing Data-97UTBiybYTs.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/30.%20Removing%20Data-97UTBiybYTs.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/32. Removing Data Part II-lPl6-Z098Rs.mp4,32. Removing Data Part II-lPl6-Z098Rs.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/32.%20Removing%20Data%20Part%20II-lPl6-Z098Rs.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/33. Imputing Missing Values-CEWIPjz_gCE.mp4,33. Imputing Missing Values-CEWIPjz_gCE.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/33.%20Imputing%20Missing%20Values-CEWIPjz_gCE.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/35. Imputation Methods-OwEWSBitF-Q.mp4,35. Imputation Methods-OwEWSBitF-Q.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/35.%20Imputation%20Methods-OwEWSBitF-Q.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/37. Imputing Values-nTM4HiDneeE.mp4,37. Imputing Values-nTM4HiDneeE.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/37.%20Imputing%20Values-nTM4HiDneeE.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/38. Working With Categorical Variables-IoQOiuxsIZg.mp4,38. Working With Categorical Variables-IoQOiuxsIZg.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/38.%20Working%20With%20Categorical%20Variables-IoQOiuxsIZg.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/40. Categorical Variables-p3gDUkBD9uM.mp4,40. Categorical Variables-p3gDUkBD9uM.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/40.%20Categorical%20Variables-p3gDUkBD9uM.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/41. How To Fix This-IPQZ4pfRMRA.mp4,41. How To Fix This-IPQZ4pfRMRA.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/41.%20How%20To%20Fix%20This-IPQZ4pfRMRA.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/43. Putting It All Together-3SX4dMZPNEI.mp4,43. Putting It All Together-3SX4dMZPNEI.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/43.%20Putting%20It%20All%20Together-3SX4dMZPNEI.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-02-03-udacity,2023-02-03,2023/02/2023-02-03-udacity.md,https://github.com/dts50/dts50.github.io,dts50,dts50.github.io,http_451,lineage_dts50_dts50.github.io,unknown,,Data Scientist Nanodegree  v5.0.0/Part 02-Module 01-Lesson 01_The Data Science Process/45. The Data Science Process Evaluate And Deploy-sxT43JlH_eM.mp4,45. The Data Science Process Evaluate And Deploy-sxT43JlH_eM.mp4,single_file,hospital_episode_statistics,,,2023-02-03,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/02/2023-02-03-udacity.md; https://github.com/dts50/dts50.github.io/blob/main/Data%20Scientist%20Nanodegree%20%20v5.0.0/Part%2002-Module%2001-Lesson%2001_The%20Data%20Science%20Process/45.%20The%20Data%20Science%20Process%20Evaluate%20And%20Deploy-sxT43JlH_eM.mp4; https://github.com/dts50/dts50.github.io,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_dts50_dts50.github.io.md
2023-10-12-discord,2023-10-12,2023/10/2023-10-12-discord.md,https://github.com/Tenclea/YANG,Tenclea,YANG,http_451,lineage_tenclea_yang,unknown,,,,repository,genotype,,,2023-10-12,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/Tenclea/YANG,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_tenclea_yang.md
2023-10-12-discord,2023-10-12,2023/10/2023-10-12-discord.md,https://github.com/Catatomik/Discord-Nitro-Gen-Checker,Catatomik,Discord-Nitro-Gen-Checker,http_451,lineage_catatomik_discord-nitro-gen-checker,unknown,,,,repository,genotype,,,2023-10-12,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/Catatomik/Discord-Nitro-Gen-Checker,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_catatomik_discord-nitro-gen-checker.md
2023-10-12-discord,2023-10-12,2023/10/2023-10-12-discord.md,https://github.com/shitkoder/Discord-Nitro,shitkoder,Discord-Nitro,not_found_or_removed,lineage_shitkoder_discord-nitro,unknown,,,,repository,genotype,,,2023-10-12,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/shitkoder/Discord-Nitro,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_shitkoder_discord-nitro.md
2023-10-12-discord,2023-10-12,2023/10/2023-10-12-discord.md,https://github.com/9P9/Nitro-Generator,9P9,Nitro-Generator,http_451,lineage_9p9_nitro-generator,unknown,,,,repository,genotype,,,2023-10-12,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/9P9/Nitro-Generator,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_9p9_nitro-generator.md
2023-10-12-discord,2023-10-12,2023/10/2023-10-12-discord.md,https://github.com/ObsidianCrew/obsidian,ObsidianCrew,obsidian,http_451,lineage_obsidiancrew_obsidian,unknown,,,,repository,genotype,,,2023-10-12,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/ObsidianCrew/obsidian,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_obsidiancrew_obsidian.md
2023-10-12-discord,2023-10-12,2023/10/2023-10-12-discord.md,https://github.com/crvwxlf/NitroGen,crvwxlf,NitroGen,not_found_or_removed,lineage_crvwxlf_nitrogen,unknown,,,,repository,genotype,,,2023-10-12,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/crvwxlf/NitroGen,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_crvwxlf_nitrogen.md
2023-10-12-discord,2023-10-12,2023/10/2023-10-12-discord.md,https://github.com/Sobhan-SRZA/Nitro-Generator-Bot,Sobhan-SRZA,Nitro-Generator-Bot,http_451,lineage_sobhan-srza_nitro-generator-bot,unknown,,,,repository,genotype,,,2023-10-12,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/Sobhan-SRZA/Nitro-Generator-Bot,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_sobhan-srza_nitro-generator-bot.md
2023-10-12-discord,2023-10-12,2023/10/2023-10-12-discord.md,https://github.com/kenyhnrv/nitro-generator,kenyhnrv,nitro-generator,http_451,lineage_kenyhnrv_nitro-generator,unknown,,,,repository,genotype,,,2023-10-12,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/kenyhnrv/nitro-generator,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_kenyhnrv_nitro-generator.md
